ID_KH,ID_VOUCHER,SOLUONG,DIENTHOAINHANMA
7314,2871,2,(1) 139-520
7320,1781,2,(7) 909-987
7321,1550,2,(7) 137-489
7325,2511,2,6-117-568  
7326,2327,2,(8) 589-546
7327,2919,2,1-024-612  
7328,625,2,7-149-377  
7332,646,2,4-739-668  
7336,3351,2,(8) 659-635
7337,1817,2,7-703-752  
7339,3872,2,(6) 829-047
7341,1864,2,2-449-587  
7342,2154,2,(9) 706-348
7343,21,2,3-782-926  
7345,258,2,2-820-010  
7348,827,2,6-265-008  
7350,1799,2,0-430-788  
7352,3991,2,3-905-723  
7357,3239,2,0-240-624  
7361,2625,2,(1) 587-389
7362,1051,2,(1) 587-409
7364,809,2,(1) 566-555
7366,301,2,3-785-314  
7367,1036,2,6-528-359  
7369,2529,2,(0) 999-582
7370,500,2,2-583-760  
7371,2812,2,3-699-082  
7372,2512,2,9-740-599  
7377,1293,2,4-140-524  
7380,2914,2,(5) 615-816
7383,1183,2,1-997-826  
7384,56,2,7-163-205  
7385,3378,2,7-242-259  
7386,149,2,3-133-887  
7389,1249,2,3-253-335  
7390,686,2,3-700-376  
7391,1834,2,3-646-850  
7393,2051,2,(7) 282-615
7394,1836,2,7-095-065  
7395,3385,2,(3) 069-141
7396,43,2,(3) 929-030
7397,3099,2,8-196-470  
7400,3919,2,6-678-801  
7402,202,2,(7) 342-154
7403,3057,2,(3) 833-164
7404,401,2,(7) 412-605
7409,608,2,4-665-308  
7410,1352,2,7-210-307  
7412,407,2,4-305-247  
7413,815,2,(2) 196-799
7414,2445,2,0-349-682  
7415,2161,2,1-596-506  
7417,3412,2,1-705-284  
7420,772,2,1-132-223  
7421,2518,2,4-532-376  
7422,539,2,(0) 377-185
7425,464,2,3-320-002  
7427,2554,2,(2) 446-405
7428,1285,2,(9) 999-953
7429,2255,2,(0) 558-023
7430,2629,2,7-012-361  
7432,1439,2,7-151-080  
7433,2802,2,(6) 980-370
7435,442,2,2-589-732  
7437,2858,2,8-833-941  
7441,2321,2,(5) 693-641
7442,66,2,(1) 838-720
7443,3213,2,9-888-521  
7444,1558,2,6-946-428  
7446,3686,2,(5) 353-313
7450,1023,2,6-165-039  
7451,325,2,1-309-173  
7452,3169,2,6-261-077  
7454,323,2,(2) 334-720
7455,2767,2,(5) 716-937
7457,1910,2,3-974-948  
7460,716,2,0-216-568  
7461,1374,2,(8) 592-599
7463,592,2,2-852-603  
7464,114,2,3-778-478  
7467,1482,2,2-927-606  
7474,2427,2,0-419-807  
7478,2000,2,8-816-349  
7492,2120,2,8-760-790  
7493,558,2,(8) 103-075
7494,2368,2,4-053-964  
7495,3585,2,(7) 287-501
7496,805,2,(4) 274-838
7497,1171,2,6-259-483  
7498,3633,2,(4) 319-757
7501,1385,2,4-651-092  
7506,6,2,(8) 176-347
7507,1774,2,(9) 542-275
7509,931,2,9-155-528  
7510,781,2,0-630-893  
7511,3251,2,(1) 816-602
7512,1764,2,(3) 668-485
7515,164,2,4-489-879  
7520,3886,2,4-608-207  
7521,1140,2,7-535-152  
7522,1415,2,(2) 931-742
7524,1569,2,5-100-307  
7525,390,2,(6) 660-267
7526,1168,2,(2) 545-186
7529,1893,2,(0) 079-923
7530,3526,2,6-927-029  
7532,404,2,0-886-466  
7533,604,2,5-106-111  
7535,2041,2,(4) 362-456
7536,91,2,(0) 284-296
7537,2142,2,(0) 963-649
7539,1604,2,8-211-343  
7540,63,2,(0) 175-711
7541,1469,2,3-689-393  
7542,1613,2,(3) 448-791
7543,2604,2,(3) 059-153
7544,44,2,(7) 782-464
7550,862,2,(1) 444-705
7551,2510,2,(5) 179-520
7552,691,2,(1) 245-878
7553,1130,2,(6) 216-039
7555,1342,2,(3) 480-660
7557,1048,2,1-308-017  
7559,967,2,(6) 916-338
7562,664,2,8-998-136  
7563,1535,2,(5) 952-957
7564,2899,2,(8) 723-529
7566,2797,2,(4) 310-164
7567,637,2,6-879-675  
7572,3318,2,3-458-462  
7574,2200,2,4-223-828  
7576,3409,2,2-598-670  
7582,3905,2,(6) 223-033
7588,2956,2,0-875-449  
7589,530,2,0-156-462  
7590,2842,2,4-784-509  
7591,1130,2,(6) 198-539
7593,1158,2,3-965-175  
7594,3680,2,(9) 690-444
7595,3197,2,0-655-560  
7596,2322,2,5-002-493  
7597,3433,2,8-315-706  
7599,1682,2,0-286-874  
7600,3141,2,(8) 377-733
7601,3963,2,(1) 106-714
7604,231,2,3-456-490  
7606,3395,2,(2) 107-452
7609,1480,2,4-882-626  
7610,2244,2,(7) 113-979
7612,1465,2,9-890-722  
7613,1059,2,7-785-182  
7614,1079,2,(5) 327-631
7617,3804,2,(0) 224-106
7619,3410,2,(0) 797-158
7620,3018,2,3-424-723  
7621,126,2,(0) 213-376
7622,1309,2,4-360-687  
7624,3665,2,(1) 550-718
7629,38,2,6-492-785  
7630,2284,2,(7) 869-725
7631,2226,2,4-029-362  
7637,2094,2,(4) 730-399
7638,1622,2,9-711-703  
7639,1964,2,(1) 155-827
7640,1277,2,4-236-577  
7642,1792,2,(0) 061-027
7645,3017,2,(6) 540-866
7646,1148,2,8-273-574  
7648,1029,2,(1) 102-587
7649,133,2,(8) 727-052
7651,1230,2,(7) 191-286
7652,341,2,1-765-532  
7653,2053,2,(3) 554-506
7654,2568,2,(9) 951-729
7656,1174,2,9-614-391  
7664,1052,2,(4) 109-566
7666,519,2,(3) 046-987
7668,3616,2,4-038-862  
7670,714,2,(5) 067-441
7672,1003,2,5-676-837  
7673,2783,2,(4) 290-609
7676,2592,2,(4) 890-010
7677,1903,2,5-547-574  
7679,1032,2,3-758-563  
7682,933,2,(9) 515-868
7683,99,2,(8) 867-271
7684,244,2,(5) 343-246
7687,781,2,6-690-968  
7691,3294,2,(9) 197-544
7692,2150,2,(7) 460-529
7693,3691,2,(0) 958-438
7694,3009,2,5-224-958  
7699,2618,2,8-051-322  
7700,1517,2,5-217-328  
7702,2449,2,(3) 955-004
7705,1882,2,9-552-250  
7707,1602,2,9-096-645  
7708,1563,2,3-837-133  
7712,1405,2,(2) 505-983
7713,191,2,(9) 077-768
7720,991,2,(4) 788-834
7722,3870,2,(7) 595-905
7725,3746,2,(4) 845-876
7728,2223,2,(5) 932-823
7731,880,2,7-827-836  
7733,240,2,(6) 898-180
7735,3489,2,(8) 347-256
7740,1453,2,7-537-497  
7741,1318,2,5-729-495  
7742,1896,2,3-276-492  
7744,945,2,(9) 188-530
7747,2721,2,5-715-605  
7753,2464,2,(3) 954-183
7754,423,2,(7) 692-897
7755,2160,2,(5) 025-550
7756,1234,2,3-743-016  
7757,377,2,(0) 330-641
7759,3937,2,(9) 593-966
7760,2382,2,(0) 293-854
7761,494,2,(0) 187-281
7762,75,2,(5) 876-452
7763,3257,2,(5) 150-955
7764,578,2,(6) 447-149
7770,2519,2,(0) 648-764
7772,2670,2,1-074-909  
7773,728,2,(3) 693-816
7776,467,2,(7) 728-736
7777,2537,2,(1) 590-825
7785,2967,2,5-389-406  
7786,2565,2,6-741-663  
7789,429,2,8-683-805  
7795,3713,2,(4) 249-065
7797,2460,2,(1) 732-394
7798,1431,2,(7) 611-751
7800,1261,2,7-895-964  
7801,2851,2,1-864-105  
7802,1389,2,8-432-387  
7803,503,2,(4) 049-410
7805,1467,2,(8) 895-546
7806,804,2,1-972-468  
7807,246,2,(2) 218-913
7808,1379,2,1-987-087  
7810,1384,2,2-391-979  
7811,631,2,3-260-741  
7812,2876,2,(8) 951-521
7814,199,2,0-227-788  
7816,3779,2,(3) 354-895
7818,3354,2,8-820-759  
7820,2340,2,5-550-489  
7822,1566,2,(2) 692-077
7823,3402,2,4-207-001  
7824,1099,2,4-874-595  
7825,3020,2,4-797-060  
7831,1757,2,7-969-402  
7832,347,2,(2) 447-348
7837,1725,2,(5) 983-668
7841,3445,2,(9) 835-019
7843,1643,2,(6) 590-751
7845,882,2,8-434-177  
7847,306,2,8-056-629  
7850,2097,2,(0) 100-375
7853,2393,2,0-260-448  
7856,2219,2,4-821-996  
7858,276,2,(9) 766-744
7859,48,2,(6) 697-184
7861,1194,2,(3) 688-919
7862,1773,2,8-863-857  
7865,613,2,2-699-568  
7866,1870,2,(5) 460-996
7869,1175,2,(0) 646-479
7871,2211,2,(3) 976-140
7872,264,2,5-885-107  
7873,1627,2,3-230-241  
7875,605,2,4-342-708  
7876,3168,2,7-225-141  
7877,481,2,4-147-949  
7881,1087,2,1-015-610  
7883,1719,2,(3) 647-670
7887,3303,2,2-199-023  
7891,3876,2,4-316-773  
7893,1573,2,(7) 615-744
7894,448,2,7-979-694  
7895,148,2,5-239-411  
7899,724,2,3-803-797  
7900,117,2,8-355-233  
7904,2439,2,(5) 664-596
7911,3909,2,5-680-210  
7912,3791,2,(3) 330-335
7917,1365,2,5-414-974  
7918,3274,2,(4) 759-475
7919,1847,2,(6) 578-010
7925,2414,2,9-495-278  
7926,228,2,(0) 781-301
7931,3596,2,(5) 738-127
7935,2135,2,1-032-439  
7936,615,2,7-111-253  
7937,72,2,(3) 701-591
7939,1229,2,6-956-916  
7943,707,2,0-634-973  
7944,766,2,5-687-096  
7945,1543,2,(4) 697-067
7946,1708,2,(8) 095-704
7947,790,2,0-020-997  
7949,942,2,(9) 045-410
7951,396,2,(5) 863-882
7952,3877,2,1-522-618  
7954,3510,2,4-319-231  
7956,2312,2,(7) 573-994
7958,544,2,5-211-011  
7959,1160,2,6-155-900  
7960,2249,2,(9) 704-367
7963,2952,2,6-042-389  
7964,1039,2,4-023-970  
7966,1172,2,(1) 092-485
7967,1166,2,(0) 478-880
7970,1850,2,0-584-749  
7971,2003,2,2-260-261  
7972,816,2,4-329-823  
7973,1631,2,(9) 193-679
7976,2552,2,6-697-069  
7980,3398,2,(1) 446-537
7982,206,2,0-003-495  
7986,920,2,3-243-671  
7990,3801,2,3-479-904  
7992,2423,2,(6) 212-422
7993,849,2,(3) 375-081
7994,1454,2,(4) 818-355
7995,3467,2,(1) 681-635
7997,944,2,2-835-183  
8001,1587,2,8-776-599  
8002,2257,2,5-598-783  
8003,3927,2,(6) 571-900
8004,95,2,1-115-281  
8005,1551,2,9-032-569  
8006,2057,2,7-552-163  
8008,3228,2,(3) 332-639
8009,1866,2,3-457-831  
8012,2153,2,0-914-415  
8014,2074,2,(8) 645-905
8015,545,2,7-593-716  
8017,3740,2,(7) 113-111
8018,2867,2,(3) 574-147
8019,613,2,(6) 107-084
8020,1783,2,(3) 784-838
8022,1542,2,5-093-371  
8025,1300,2,4-461-869  
8029,627,2,(3) 507-997
8030,1914,2,1-708-471  
8031,300,2,(1) 500-706
8035,3110,2,7-527-663  
8037,2082,2,(1) 619-704
8038,3854,2,6-069-357  
8042,1691,2,(6) 159-646
8043,1758,2,(2) 194-048
8046,1796,2,3-880-929  
8047,117,2,(1) 250-864
8049,755,2,5-421-855  
8050,1364,2,(8) 299-193
8053,1508,2,(8) 358-368
8054,654,2,(9) 853-367
8056,3537,2,8-300-658  
8057,948,2,3-250-039  
8058,2903,2,1-110-458  
8062,3767,2,6-908-225  
8064,1965,2,(0) 283-171
8065,824,2,5-328-234  
8068,873,2,5-525-513  
8070,2676,2,(8) 275-820
8072,2001,2,5-143-812  
8077,1096,2,(4) 626-411
8079,1391,2,0-538-821  
8084,2580,2,(6) 259-465
8087,2184,2,7-696-092  
8093,3408,2,(9) 245-606
8096,1861,2,(9) 411-084
8098,3108,2,8-140-145  
8099,2667,2,(2) 077-652
8102,2347,2,9-534-654  
8104,936,2,6-714-694  
8105,87,2,5-005-127  
8106,633,2,(8) 543-693
8107,2606,2,1-030-947  
8111,1704,2,3-899-746  
8114,653,2,2-034-744  
8117,1561,2,(5) 689-716
8121,3013,2,(0) 302-194
8122,3400,2,1-594-714  
8125,3536,2,0-109-139  
8126,3703,2,8-633-539  
8128,1503,2,(7) 009-592
8132,1129,2,1-827-761  
8133,3766,2,0-321-148  
8136,1593,2,(4) 815-559
8137,1979,2,(6) 108-581
8139,1377,2,(3) 936-083
8140,2674,2,3-266-916  
8141,1159,2,6-890-488  
8142,1541,2,(6) 724-680
8144,1251,2,(4) 035-033
8145,2072,2,(8) 126-133
8150,2193,2,(0) 895-781
8151,1302,2,3-367-279  
8154,417,2,(0) 833-195
8155,2099,2,(9) 149-814
8156,183,2,3-268-874  
8157,1181,2,0-101-972  
8160,1403,2,(1) 442-253
8162,568,2,2-953-911  
8164,3219,2,(9) 100-554
8169,2121,2,(1) 833-359
8171,2087,2,(0) 075-717
8172,3137,2,5-533-074  
8173,1768,2,(8) 232-216
8175,1351,2,4-772-660  
8178,561,2,8-366-962  
8179,3946,2,(7) 762-325
8180,2549,2,(9) 867-209
8181,1362,2,(3) 528-457
8186,445,2,(5) 130-805
8189,481,2,3-994-419  
8191,149,2,(2) 672-877
8192,2671,2,(4) 930-825
8193,2555,2,8-026-338  
8196,2334,2,(5) 422-152
8201,1532,2,(3) 291-992
8203,485,2,8-936-774  
8205,3806,2,(6) 639-852
8206,669,2,(3) 662-099
8207,1476,2,(8) 867-510
8210,3399,2,8-342-527  
8211,3215,2,5-949-181  
8213,3823,2,(6) 452-280
8214,2621,2,3-003-265  
8215,383,2,1-526-811  
8218,279,2,0-948-912  
8219,2155,2,(4) 947-619
8220,1883,2,1-273-919  
8221,711,2,(1) 065-306
8222,529,2,1-817-592  
8223,3309,2,(0) 207-237
8224,3116,2,(4) 296-727
8227,2117,2,(1) 113-453
8229,1212,2,3-230-099  
8230,341,2,1-606-358  
8231,1239,2,1-814-908  
8232,1565,2,(2) 246-779
8233,3305,2,(3) 918-472
8234,2558,2,(3) 977-640
8239,1554,2,2-165-881  
8240,2937,2,7-078-026  
8241,2105,2,1-026-642  
8242,1901,2,(2) 311-375
8244,1527,2,5-656-376  
8247,2726,2,(1) 342-961
8248,1317,2,8-717-687  
8253,1750,2,(4) 591-406
8254,609,2,4-800-868  
8255,290,2,(4) 659-333
8256,2403,2,(1) 050-733
8257,81,2,(7) 519-098
8258,3353,2,8-460-024  
8259,1452,2,(8) 052-275
8260,2993,2,(2) 178-161
8261,1009,2,4-463-376  
8263,1497,2,2-243-234  
8264,1554,2,(7) 930-049
8265,3954,2,1-073-077  
8267,1019,2,(6) 801-071
8268,489,2,(0) 163-680
8269,940,2,5-975-090  
8270,405,2,(2) 735-567
8271,3405,2,(9) 231-395
8273,1349,2,(2) 142-292
8276,560,2,9-260-505  
8277,1805,2,7-457-107  
8279,1170,2,2-171-559  
8281,729,2,2-298-128  
8283,2259,2,(8) 400-518
8288,3031,2,(9) 104-877
8290,989,2,2-732-696  
8292,1625,2,(8) 500-891
8293,428,2,(8) 379-610
8295,1766,2,(4) 476-966
8296,1240,2,2-829-424  
8297,1370,2,(5) 507-004
8300,526,2,0-849-045  
8301,3609,2,7-836-909  
8304,2769,2,(3) 657-997
8306,3319,2,(8) 521-621
8311,2490,2,1-116-879  
8312,1023,2,5-987-788  
8315,1738,2,(1) 189-691
8318,496,2,(1) 632-144
8323,2595,2,(9) 326-521
8326,794,2,(3) 189-748
8328,1900,2,(1) 845-636
8329,3621,2,0-900-052  
8330,827,2,(9) 114-178
8331,3803,2,6-545-339  
8334,2882,2,(5) 334-070
8336,2387,2,(6) 552-109
8338,826,2,4-957-331  
8339,3567,2,(9) 244-207
8340,462,2,8-423-020  
8344,319,2,8-617-510  
8348,926,2,1-466-562  
8351,204,2,(3) 392-581
8353,3635,2,0-448-805  
8354,266,2,(0) 177-391
8357,2825,2,(8) 988-555
8358,1088,2,(6) 764-910
8359,41,2,(4) 106-415
8361,3411,2,(1) 984-365
8366,420,2,(3) 285-489
8368,2634,2,7-490-088  
8369,2361,2,3-268-469  
8374,2590,2,8-784-238  
8375,1325,2,(0) 805-985
8377,1103,2,4-199-935  
8379,2243,2,(6) 000-043
8380,3372,2,5-324-894  
8382,619,2,7-398-177  
8383,2165,2,(5) 099-666
8384,2941,2,(3) 305-432
8385,41,2,8-938-178  
8386,598,2,4-213-843  
8387,1519,2,(0) 974-052
8389,1507,2,1-735-082  
8390,535,2,2-281-584  
8392,392,2,1-349-829  
8393,3214,2,2-992-646  
8394,1368,2,(4) 498-821
8396,1511,2,(0) 098-559
8397,2907,2,6-345-969  
8398,1378,2,(3) 334-572
8402,2380,2,6-637-150  
8405,698,2,8-656-116  
8411,2246,2,3-764-982  
8412,1528,2,1-732-728  
8415,2771,2,1-240-309  
8417,2116,2,7-515-637  
8418,624,2,(0) 056-366
8419,1736,2,5-364-415  
8421,380,2,(6) 555-185
8426,751,2,6-471-955  
8429,941,2,(8) 313-341
8430,1025,2,(7) 470-694
8433,823,2,7-748-732  
8434,1406,2,3-644-368  
8435,1894,2,(7) 633-875
8440,1465,2,(7) 830-287
8441,342,2,(8) 632-569
8444,3004,2,1-643-054  
8446,716,2,1-561-642  
8447,1909,2,8-647-321  
8448,719,2,(9) 000-628
8450,2222,2,(4) 605-475
8453,1129,2,(8) 459-488
8456,1290,2,8-589-823  
8457,3258,2,(3) 363-946
8459,2366,2,(1) 953-213
8466,2649,2,(6) 186-542
8467,1969,2,(3) 815-415
8470,273,2,7-694-551  
8471,2686,2,(7) 213-404
8472,1075,2,4-410-863  
8475,1169,2,8-113-684  
8477,2715,2,5-396-912  
8478,3648,2,(3) 353-866
8480,1557,2,(1) 434-356
8481,3349,2,(3) 655-727
8482,1562,2,(7) 266-019
8483,783,2,(7) 098-724
8484,130,2,7-597-011  
8486,1442,2,7-975-517  
8487,513,2,1-755-537  
8488,932,2,5-859-078  
8491,245,2,5-698-429  
8494,447,2,(6) 273-828
8497,2453,2,5-257-340  
8499,438,2,(0) 416-071
8500,385,2,7-738-093  
8503,642,2,2-748-321  
8504,461,2,(6) 020-743
8505,1703,2,8-867-879  
8506,845,2,8-502-598  
8509,3994,2,(2) 351-088
8519,721,2,9-108-777  
8520,612,2,1-496-747  
8524,1569,2,6-422-382  
8526,1405,2,(9) 106-665
8528,494,2,1-110-397  
8530,1337,2,(5) 673-898
8532,1012,2,(1) 809-104
8534,3359,2,(3) 682-577
8538,3117,2,(5) 189-632
8544,2944,2,(3) 759-129
8546,1003,2,(3) 376-096
8550,2570,2,(6) 099-778
8553,3811,2,(8) 921-716
8555,1434,2,8-947-518  
8557,3088,2,2-418-494  
8560,2711,2,6-335-376  
8564,2234,2,(0) 316-548
8565,1533,2,(7) 527-710
8571,3826,2,(2) 648-680
8572,3376,2,3-529-266  
8573,2801,2,8-038-714  
8574,3967,2,8-561-004  
8575,3370,2,(5) 104-525
8579,557,2,4-054-965  
8587,2409,2,(6) 024-990
8589,436,2,2-424-152  
8590,388,2,(6) 757-328
8591,2359,2,7-600-949  
8592,1131,2,3-414-039  
8594,3541,2,(2) 244-763
8597,1193,2,8-294-594  
8598,1145,2,2-952-949  
8601,3194,2,5-042-246  
8606,1143,2,(6) 683-031
8607,1670,2,3-297-572  
8609,2644,2,6-698-650  
8610,1331,2,(0) 610-670
8613,1375,2,5-109-309  
8618,1775,2,4-594-406  
8619,2451,2,(4) 172-329
8621,1674,2,2-851-458  
8623,673,2,(9) 019-418
8626,3247,2,2-726-251  
8627,1934,2,(6) 163-227
8628,1266,2,5-842-165  
8631,354,2,4-064-243  
8635,3749,2,4-136-550  
8637,967,2,(5) 075-853
8638,252,2,(0) 991-054
8642,1685,2,9-929-564  
8645,1795,2,0-032-025  
8646,106,2,(8) 578-943
8647,3787,2,8-772-668  
8648,3972,2,0-337-255  
8651,1445,2,4-938-907  
8653,1278,2,(2) 600-649
8655,2714,2,8-641-102  
8656,3389,2,(4) 412-316
8660,767,2,2-092-818  
8661,2910,2,(7) 043-310
8662,1803,2,9-034-854  
8663,630,2,3-285-021  
8664,2653,2,(2) 851-342
8667,293,2,7-584-627  
8669,2532,2,(5) 545-579
8670,3052,2,5-603-136  
8671,265,2,(2) 319-858
8672,1489,2,(1) 632-347
8674,313,2,(1) 774-886
8675,3844,2,4-945-438  
8679,246,2,(5) 450-466
8681,115,2,(5) 592-549
8682,2821,2,6-093-726  
8687,1233,2,(0) 915-396
8688,3465,2,9-542-491  
8689,780,2,(3) 382-639
8690,3762,2,(7) 182-737
8691,201,2,8-830-943  
8693,570,2,(2) 946-377
8694,1155,2,5-916-242  
8696,1125,2,9-442-895  
8699,627,2,(6) 220-947
8701,1181,2,(8) 835-209
8708,2646,2,1-189-934  
8711,2866,2,(1) 211-691
8713,1722,2,(4) 527-143
8714,1872,2,2-280-655  
8715,1289,2,(8) 839-844
8717,3997,2,(8) 745-376
8720,1322,2,(9) 765-949
8722,2837,2,(7) 989-505
8723,630,2,8-403-902  
8724,164,2,5-218-626  
8726,3818,2,(0) 047-725
8727,3632,2,(2) 658-779
8731,344,2,0-139-882  
8732,1124,2,(2) 433-385
8733,3403,2,9-451-775  
8736,555,2,1-112-476  
8739,887,2,0-878-830  
8740,2399,2,(3) 813-043
8744,1679,2,(4) 510-382
8745,2820,2,(5) 598-366
8746,303,2,(9) 742-386
8748,884,2,(6) 390-199
8750,405,2,8-212-616  
8751,993,2,6-746-994  
8752,3586,2,(9) 818-232
8753,333,2,(0) 640-845
8754,1805,2,4-439-119  
8755,3082,2,5-158-949  
8756,1180,2,(8) 548-533
8757,1064,2,1-476-953  
8759,3782,2,4-506-396  
8760,617,2,7-715-378  
8761,574,2,5-031-057  
8763,3,2,(8) 720-103
8767,2044,2,0-038-733  
8769,1325,2,(4) 066-752
8773,1985,2,(2) 975-717
8775,3159,2,(4) 338-411
8781,2588,2,3-243-641  
8783,2978,2,(8) 041-602
8784,1163,2,(2) 730-934
8785,642,2,7-131-453  
8786,3101,2,(9) 028-911
8787,3697,2,6-282-903  
8792,92,2,0-070-751  
8793,2573,2,8-906-352  
8794,678,2,(8) 297-117
8795,1574,2,6-595-645  
8796,883,2,(0) 867-791
8802,287,2,(7) 991-889
8804,2258,2,8-929-850  
8808,3456,2,5-953-504  
8809,2498,2,(6) 013-972
8810,1116,2,(8) 390-774
8812,3530,2,(4) 897-215
8814,96,2,3-369-629  
8827,3038,2,9-444-392  
8831,1221,2,6-137-831  
8832,712,2,2-014-488  
8833,1101,2,(7) 079-476
8838,124,2,7-320-746  
8839,1258,2,0-512-625  
8840,3439,2,8-659-736  
8843,3158,2,(4) 794-259
8845,1366,2,3-505-806  
8847,3649,2,(6) 171-219
8848,429,2,(8) 511-042
8850,852,2,7-644-981  
8852,1222,2,0-325-656  
8854,2774,2,0-488-059  
8855,3479,2,7-576-660  
8858,79,2,9-078-301  
8864,916,2,6-557-990  
8868,1872,2,5-352-782  
8871,2728,2,(2) 540-345
8872,3584,2,8-587-401  
8873,688,2,(6) 917-380
8876,1244,2,(5) 678-338
8877,896,2,9-391-538  
8879,2793,2,5-835-763  
8883,885,2,(5) 271-614
8885,2985,2,(6) 810-449
8886,845,2,(0) 140-901
8887,3035,2,7-891-125  
8888,3153,2,(8) 188-645
8889,1368,2,(7) 892-171
8890,3042,2,8-195-227  
8892,2700,2,(9) 780-320
8893,1304,2,7-263-269  
8894,1996,2,(6) 732-166
8896,30,2,(9) 436-905
8897,1875,2,(4) 998-492
8902,1980,2,6-749-648  
8904,950,2,(9) 694-071
8905,1881,2,(5) 157-740
8906,2046,2,(8) 680-806
8907,3006,2,(5) 881-582
8908,2859,2,(2) 958-088
8909,1420,2,9-394-051  
8911,1098,2,(3) 085-210
8912,1540,2,(4) 013-589
8913,3864,2,(5) 806-308
8916,1512,2,3-029-026  
8918,2176,2,(2) 693-888
8919,123,2,7-199-499  
8920,2948,2,(1) 414-144
8921,2811,2,(4) 868-302
8922,3957,2,(9) 292-451
8923,3256,2,4-622-441  
8925,858,2,(7) 944-950
8926,3893,2,(0) 060-247
8929,2699,2,8-285-539  
8930,116,2,4-534-846  
8931,1510,2,7-623-115  
8932,571,2,1-011-324  
8937,431,2,6-721-207  
8938,3574,2,3-541-232  
8944,2857,2,0-403-036  
8945,2261,2,6-104-496  
8946,2800,2,(4) 309-541
8947,1106,2,(2) 541-988
8948,3471,2,(3) 196-816
8951,3435,2,(8) 242-345
8954,2394,2,1-320-683  
8955,1856,2,(4) 564-194
8959,3984,2,1-936-494  
8962,761,2,(3) 427-179
8963,671,2,4-488-380  
8965,870,2,(7) 499-230
8966,641,2,(2) 037-829
8969,1484,2,5-241-177  
8971,1105,2,(2) 319-980
8972,1080,2,(2) 016-306
8974,646,2,(8) 674-765
8975,1277,2,6-135-299  
8977,943,2,4-507-258  
8978,757,2,(6) 228-442
8981,2739,2,(1) 547-823
8982,653,2,(9) 536-460
8983,776,2,(8) 594-228
8986,2050,2,(3) 830-910
8987,1431,2,(1) 871-905
8992,2566,2,6-989-555  
8996,738,2,(4) 465-598
8997,2481,2,(2) 195-265
9003,668,2,4-411-358  
9008,720,2,8-221-910  
9009,3253,2,8-234-916  
9012,1214,2,(7) 437-320
9013,138,2,4-702-813  
9014,1050,2,(6) 335-143
9015,3447,2,3-299-544  
9016,942,2,0-723-153  
9018,1388,2,2-855-179  
9019,3113,2,(7) 258-049
9021,3468,2,4-042-777  
9022,3105,2,(0) 267-758
9024,682,2,1-452-930  
9025,540,2,(6) 431-552
9026,2021,2,3-766-209  
9027,2118,2,(0) 058-158
9029,3846,2,1-243-810  
9031,3487,2,2-798-819  
9036,2872,2,(2) 530-629
9038,533,2,8-826-158  
9039,3273,2,(7) 879-949
9041,3640,2,(0) 355-402
9044,3669,2,(2) 769-524
9045,2266,2,2-783-370  
9049,1321,2,2-207-928  
9051,1152,2,(2) 975-698
9052,3652,2,1-551-217  
9056,3912,2,1-455-370  
9058,1757,2,(4) 885-671
9059,2754,2,(8) 704-360
9061,1348,2,(3) 972-588
9064,516,2,(1) 254-439
9066,971,2,1-928-917  
9067,3350,2,5-851-840  
9068,1605,2,5-728-253  
9069,992,2,8-040-926  
9070,733,2,7-750-465  
9073,3525,2,(4) 126-821
9074,485,2,(1) 248-893
9077,1147,2,3-773-640  
9088,1201,2,(4) 626-126
9090,1257,2,2-385-961  
9092,1767,2,6-077-086  
9093,2849,2,7-679-104  
9094,395,2,4-601-210  
9099,3446,2,5-629-971  
9105,1941,2,(7) 984-567
9109,531,2,(3) 484-902
9112,3421,2,4-666-665  
9115,1408,2,5-053-938  
9116,3078,2,(4) 438-106
9128,806,2,(5) 782-204
9130,2325,2,1-579-116  
9135,370,2,(8) 857-505
9140,3813,2,8-199-434  
9144,998,2,2-379-704  
9148,1995,2,9-249-122  
9154,994,2,8-061-992  
9155,1920,2,(9) 852-632
9156,1038,2,2-369-346  
9157,768,2,5-545-251  
9158,817,2,9-040-328  
9161,510,2,(5) 554-201
9162,1332,2,8-881-269  
9166,3789,2,0-527-119  
9167,233,2,(3) 156-542
9169,2101,2,8-121-862  
9171,444,2,3-413-521  
9172,857,2,(8) 893-693
9173,2640,2,4-605-304  
9176,828,2,(9) 355-392
9180,3286,2,3-775-857  
9181,69,2,(3) 381-560
9182,881,2,(3) 400-570
9183,3313,2,6-907-561  
9184,1580,2,(4) 284-370
9185,834,2,(9) 554-148
9188,1063,2,(8) 159-869
9190,563,2,8-701-509  
9191,3046,2,(0) 826-324
9193,784,2,3-455-195  
9199,3087,2,4-996-098  
9200,2891,2,1-501-804  
9202,1472,2,(9) 203-425
9204,61,2,9-071-196  
9212,384,2,7-101-681  
9214,1683,2,(8) 598-953
9218,2167,2,6-038-069  
9222,3374,2,(2) 028-236
9223,3725,2,(2) 908-312
9224,352,2,8-730-721  
9225,2883,2,(6) 803-424
9226,3769,2,(5) 055-059
9227,3147,2,(8) 591-733
9228,56,2,(2) 548-857
9229,3544,2,(1) 671-477
9232,2060,2,9-991-276  
9235,1259,2,(7) 627-695
9236,1332,2,3-935-531  
9237,2655,2,4-663-929  
9240,3483,2,(8) 290-761
9242,1146,2,1-686-260  
9243,986,2,5-253-429  
9244,1983,2,(9) 200-187
